year,section,field,label,raw_preview
2017-2018,D,D5,Indicate all items required of transfer students to apply for admission:,D5 Indicate all items required of transfer students to apply for admission: D5 Required of All Recommended Recommended Required of Some Not Required of All of Some D5 High school transcript X D5 College transcript(s) X D5 Essay or personal X statement D5 Interview X D5 Standardized test scores X D5 
2017-2018,D,D6,If a minimum high school grade point average is required,"D6 If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2017-2018,D,D7,If a minimum college grade point average is required of,"D7 If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2017-2018,D,D8,List any other application requirements specific to transfer applicants:,D8 List any other application requirements specific to transfer applicants:
2017-2018,D,D9,"List application priority, closing, notification, and candidate reply dates for transfer students. If","D9 List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. D9 Rolling Priority Date Closing Date Notification Date Reply Date Admission D9 F"
2017-2018,D,D10,Yes                 No,"D10 Yes No D10 Does an open admission policy, if reported, apply to X transfer students? CDS-D Page 13"
2017-2018,D,D11,"Describe additional requirements for transfer admission, if applicable: Recommendation of college dean","D11 Describe additional requirements for transfer admission, if applicable: Recommendation of college dean and two faculty members required. Primary emphasis placed on applicant’s college record, reasons for transfer, and recommendations from college faculty and administrators. Transfer Credit Polic"
2017-2018,D,D12,Report the lowest grade earned for any course that may,D12 Report the lowest grade earned for any course that may be transferred for credit: C
2017-2018,D,D13,Number         Unit Type,D13 Number Unit Type Yale term D13 Maximum number of credits or courses that may be 18 course (one transferred from a two-year institution: course =4
2017-2018,D,D14,Number         Unit Type,D14 Number Unit Type Yale term D14 Maximum number of credits or courses that may be 18 course (one transferred from a four-year institution: course =4
2017-2018,D,D15,Minimum number of credits that transfers must complete,D15 Minimum number of credits that transfers must complete at your institution to earn an associate degree:
2017-2018,D,D16,Minimum number of credits that transfers must complete        18 Yale Term,D16 Minimum number of credits that transfers must complete 18 Yale Term at your institution to earn a bachelor’s degree: Courses
2017-2018,D,D17,Describe other transfer credit policies: http://catalog.yale.edu/ycps/academic-regulations/transfer-,D17 Describe other transfer credit policies: http://catalog.yale.edu/ycps/academic-regulations/transfer- students/ CDS-D Page 14
2017-2018,E,E1,Special study options: Identify those programs available at your institution. Refer to the,E1 Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. E1 Accelerated program X E1 Cooperative education program E1 Cross-registration E1 Distance learning E1 Double major X E1 Dual enrollment E1 English as a Second Language (ESL) X E1
2017-2018,E,E2,This question has been removed from the Common Data Set.,E2 This question has been removed from the Common Data Set.
2017-2018,E,E3,Areas in which all or most students are required to complete some course,E3 Areas in which all or most students are required to complete some course work prior to graduation: E3 Arts/fine arts E3 Computer literacy E3 English (including composition) X E3 Foreign languages X E3 History E3 Humanities X E3 Mathematics E3 Philosophy E3 Sciences (biological or physical) X E3 S
2017-2018,F,F1,"Percentages of first-time, first-year (freshman) degree-seeking students and degree-seeking","F1 Percentages of first-time, first-year (freshman) degree-seeking students and degree-seeking undergraduates enrolled in Fall 2017 who fit the following categories: F1 First-time, first-year (freshman) Undergraduates students F1 Percent who are from out of state (exclude international/nonresident a"
2017-2018,F,F2,Activities offered Identify those programs available at your institution.,F2 Activities offered Identify those programs available at your institution. F2 Campus Ministries F2 Choral groups X F2 Concert band X F2 Dance X F2 Drama/theater X F2 International Student Organization F2 Jazz band X F2 Literary magazine X F2 Marching band X F2 Model UN F2 Music ensembles X F2 Musi
2017-2018,F,F3,ROTC (program offered in cooperation with Reserve Officers' Training Corps),F3 ROTC (program offered in cooperation with Reserve Officers' Training Corps) F3 At Cooperating Name of Cooperating On Campus Institution Institution F3 Army ROTC is offered: X University of New Haven F3 Naval ROTC is offered: X F3 Air Force ROTC is offered: X
2017-2018,F,F4,"Housing: Check all types of college-owned, -operated, or -affiliated housing available for","F4 Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. F4 Coed dorms X F4 Men's dorms F4 Women's dorms F4 Apartments for married students F4 Apartments for single students F4 Special housing for disabled X students F4 Special"
2017-2018,G,G0,Please provide the URL of your institution’s net price calculator:,G0 Please provide the URL of your institution’s net price calculator: Provide 2018-2019 academic year costs of attendance for the following categories that are applicable to your institution. Check here if your institution's 2018-2019 academic year costs of attendance are not available at this time 
2017-2018,G,G1,"Undergraduate full-time tuition, required fees, room and board List the typical tuition, required","G1 Undergraduate full-time tuition, required fees, room and board List the typical tuition, required fees, and room and board for a full-time undergraduate student for the FULL 2018-2019 academic year (30 semester or 45 quarter hours for institutions that derive annual tuition by multiplying credit "
2017-2018,G,G2,Minimum             Maximum,G2 Minimum Maximum G2 Number of credits per term a student can take for the stated full-time tuition 3 8
2017-2018,G,G3,Yes                  No,"G3 Yes No G3 Do tuition and fees vary by year of study (e.g., X sophomore, junior, senior)?"
2017-2018,G,G4,Yes                  No,"G4 Yes No G4 Do tuition and fees vary by undergraduate instructional program? X G4 % G4 If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1? CDS-G Page 17"
2017-2018,G,G5,Provide the estimated expenses for a typical full-time undergraduate student:,"G5 Provide the estimated expenses for a typical full-time undergraduate student: G5 Commuters Commuters Residents (living at home) (not living at home) G5 Books and supplies $3,670 G5 Room only G5 Board only G5 Room and board total (if your college cannot provide separate room and board figures for "
2017-2018,G,G6,Undergraduate per-credit-hour charges (tuition only),G6 Undergraduate per-credit-hour charges (tuition only) G6 PRIVATE INSTITUTIONS: G6 PUBLIC INSTITUTIONS In-district: G6 PUBLIC INSTITUTIONS In-state (out-of-district): G6 PUBLIC INSTITUTIONS Out-of-state: G6 NONRESIDENT ALIENS: CDS-G Page 18
2017-2018,H,H1,2017-2018            2016-2017,"H1 2017-2018 2016-2017 estimated final H1 Indicate the academic year for which data are reported for items H1, x H1 Non-need- Need-based $ (Include non-need- based $ based aid used to (Exclude non-need- meet need.) based aid used to meet need.) H1 Scholarships/Grants H1 Federal $5,893,962 H1 State ("
2017-2018,H,H2,", H2A, and H6 below:","H2, H2A, and H6 below: H2 Number of Enrolled Students Awarded Aid: List the number of degree-seeking full-time and less-than- full-time undergraduates who applied for and were awarded financial aid from any source. Aid that is non- need-based but that was used to meet need should be counted as need-"
2017-2018,H,H3,Which needs-analysis methodology does your institution use in awarding institutional aid?,H3 Which needs-analysis methodology does your institution use in awarding institutional aid? H3 Federal methodology (FM) H3 Institutional methodology (IM) H3 Both FM and IM x H3 Incorporated into H1 above. Note: These are the graduates and loan types to include and exclude in order to fill out CDS H
2017-2018,H,H2A,Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number,H2A Number of Enrolled Students Awarded Non-need-based Scholarships and Grants: List the number of degree-seeking full-time and less-than-full-time undergraduates who had no financial need and who were awarded institutional non-need-based scholarship or grant aid. Numbers should reflect the cohort a
2017-2018,H,H5,.,"H5. Include: * 2017 undergraduate class: all students who started at your institution as first- time students and received a bachelor's degree between July 1, 2016 and June 30, 2017. * only loans made to students who borrowed while enrolled at your institution. * co-signed loans. Exclude: * students"
2017-2018,H,H4,Provide the number of students in the 2017 undergraduate class who started at your,"H4 Provide the number of students in the 2017 undergraduate class who started at your institution as first-time students and received a bachelor's degree between July 1, 2016 and June 30, 2017. Exclude students who transferred into your institution 1315 Number and percent of students in class (defin"
2017-2018,H,H6,Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree-,H6 Indicate your institution’s policy regarding institutional scholarship and grant aid for undergraduate degree- seeking nonresident aliens: H6 Institutional need-based scholarship or grant aid is available x H6 Institutional non-need-based scholarship or grant aid is available H6 Institutional sch
2017-2018,H,H7,Check off all financial aid forms nonresident alien first-year financial aid applicants must submit:,H7 Check off all financial aid forms nonresident alien first-year financial aid applicants must submit: CDS-H Page 21 H7 Institution’s own financial aid form x H7 CSS/Financial Aid PROFILE x H7 International Student’s Financial Aid Application x H7 International Student’s Certification of Finances H
2017-2018,H,H8,Check off all financial aid forms domestic first-year (freshman) financial aid applicants must submit:,H8 Check off all financial aid forms domestic first-year (freshman) financial aid applicants must submit: H8 FAFSA x H8 Institution's own financial aid form x H8 CSS/Financial Aid PROFILE x H8 State aid form H8 Noncustodial PROFILE x H8 Business/Farm Supplement H8 Other (specify): x personal and bus
2017-2018,H,H9,Indicate filing dates for first-year (freshman) students:,H9 Indicate filing dates for first-year (freshman) students: H9 Priority date for filing required financial aid forms: 3/1 H9 Deadline for filing required financial aid forms: 3/1 H9 No deadline for filing required forms (applications processed on a rolling basis):
2017-2018,H,H10,Indicate notification dates for first-year (freshman) students (answer a or b):,"H10 Indicate notification dates for first-year (freshman) students (answer a or b): H10 a) Students notified on or about (date): 4/1 H10 Yes No H10 b) Students notified on a rolling basis: H10 If yes, starting date:"
2017-2018,H,H11,Indicate reply dates:,H11 Indicate reply dates: H11 Students must reply by (date): 5/1 H11 or within _______ weeks of notification. Types of Aid Available Please check off all types of aid available to undergraduates at your institution:
2017-2018,H,H12,Loans,H12 Loans H12 FEDERAL DIRECT STUDENT LOAN PROGRAM (DIRECT LOAN) H12 Direct Subsidized Stafford Loans x H12 Direct Unsubsidized Stafford Loans x H12 Direct PLUS Loans x H12 Federal Perkins Loans H12 Federal Nursing Loans H12 State Loans x H12 College/university loans from institutional funds x H12 Ot
2017-2018,H,H13,Scholarships and Grants,H13 Scholarships and Grants H13 NEED-BASED: H13 Federal Pell x H13 SEOG x H13 State scholarships/grants x H13 Private scholarships x H13 College/university scholarship or grant aid from institutional funds x H13 United Negro College Fund x H13 Federal Nursing Scholarship H13 Other (specify):
2017-2018,H,H14,Check off criteria used in awarding institutional aid. Check all that apply.,H14 Check off criteria used in awarding institutional aid. Check all that apply. H14 Non-Need Based Need-Based H14 Academics H14 Alumni affiliation H14 Art H14 Athletics H14 Job skills CDS-H Page 22 H14 ROTC x H14 Leadership H14 Minority status H14 Music/drama H14 Religious affiliation H14 State/dis
2017-2018,H,H15,"If your institution has recently implemented any major financial aid policy, program, or","H15 If your institution has recently implemented any major financial aid policy, program, or initiative to make your institution more affordable to incoming students such as replacing loans with grants, or waiving costs for families below a certain income level please provide details below: Students"
2017-2018,I,I1,IPEDS/AAUP.,I1 IPEDS/AAUP. The following definition of full-time instructional faculty is used by the American Association of University Professors (AAUP) in its annual Faculty Compensation Survey (the part time definitions are not used by AAUP). Instructional Faculty is defined as those members of the instruct
2017-2018,I,I2,Student to Faculty Ratio,"I2 Student to Faculty Ratio Report the Fall 2017 ratio of full-time equivalent students (full-time plus 1/3 part time) to full-time equivalent instructional faculty (full time plus 1/3 part time). In the ratio calculations, exclude both faculty and students in stand-alone graduate or professional pr"
2017-2018,I,I3,Undergraduate Class Size,"I3 Undergraduate Class Size In the table below, please use the following definitions to report information about the size of classes and class sections offered in the Fall 2017 term. Class Sections: A class section is an organized course offered for credit, identified by discipline and number, meeti"
2017-2018,J,J1,"Degrees conferred between July 1, 2016 and June 30, 2017","J1 Degrees conferred between July 1, 2016 and June 30, 2017 J1 For each of the following discipline areas, provide the percentage of diplomas/certificates, associate, and bachelor’s degrees awarded. To determine the percentage, use majors, not headcount (e.g., students with one degree but a double m"
2014-2015,A,A1,. Address Information,"A1. Address Information Name of College or University Yale University Mailing Address, City/State/Zip/Country New Haven, CT 0 6 5 2 0 Main Phone Number (203) 432-4771 WWW Home Page Address http://www.yale.edu/ Admissions Phone Number (203) 432-9300 Admissions Toll-free Number Admissions Office Maili"
2014-2015,A,A2,. Source of institutional control (check one only),A2. Source of institutional control (check one only) Public Private (nonprofit) Proprietary
2014-2015,A,A3,. Classify your undergraduate institution:,A3. Classify your undergraduate institution: Coeducational college Men’s college Women’s college
2014-2015,A,A4,. Academic year calendar,A4. Academic year calendar Semester 4-1-4 Quarter Continuous Trimester Differs by program (describe): Other (describe):
2014-2015,A,A5,. Degrees offered by your institution,"A5. Degrees offered by your institution Certificate Postbachelor’s certificate Diploma Master’s Associate Post-master’s certificate Transfer Doctoral degree – research/scholarship Terminal Doctoral degree – professional practice Bachelor’s Updated May 28, 2015 Yale University Common Data Set 2014-15"
2014-2015,B,B1,. Institutional Enrollment—Men and Women Provide numbers of students for each of the following categories as of the,"B1. Institutional Enrollment—Men and Women Provide numbers of students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2014. Note: Report students formerly designated as “first professional” in the graduate cells. FULL-TIME PART-TIME Men"
2014-2015,B,B2,. Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as,"B2. Enrollment by Racial/Ethnic Category. Provide numbers of undergraduate students for each of the following categories as of the institution’s official fall reporting date or as of October 15, 2014. Include international students only in the category ""Nonresident aliens."" Complete the “Total Under"
2014-2015,B,B3,". Number of degrees awarded by your institution from July 1, 2013, to June 30, 2014","B3. Number of degrees awarded by your institution from July 1, 2013, to June 30, 2014 Bachelor’s degrees 1,344 Master’s degrees 1,606 Post-master’s certificates 121 (excludes 350 M.Phil degrees awarded en route to Ph.D.) Doctoral degrees – research/scholarship 413 Doctoral degrees – professional pra"
2014-2015,B,B4,". Initial 2007 cohort of first-time, full-time bachelor’s      B4. Initial 2008 cohort of first-time, full-time bachelor’s","B4. Initial 2007 cohort of first-time, full-time bachelor’s B4. Initial 2008 cohort of first-time, full-time bachelor’s (or equivalent) degree-seeking undergraduate students; (or equivalent) degree-seeking undergraduate students; total all students: 1,318 total all students: 1,318"
2014-2015,B,B5,". Of the initial 2007 cohort, how many did not persist         B5. Of the initial 2008 cohort, how many did not persist","B5. Of the initial 2007 cohort, how many did not persist B5. Of the initial 2008 cohort, how many did not persist and did not graduate for the following reasons: death, and did not graduate for the following reasons: death, permanent disability, or service in the armed forces, permanent disability, "
2014-2015,B,B6,". Final 2007 cohort, after adjusting for allowable             B6. Final 2008 cohort, after adjusting for allowable","B6. Final 2007 cohort, after adjusting for allowable B6. Final 2008 cohort, after adjusting for allowable exclusions: 1,313 exclusions: 1,316 (Subtract question B5 from question B4) (Subtract question B5 from question B4)"
2014-2015,B,B7,". Of the initial 2007 cohort, how many completed the           B7. Of the initial 2008 cohort, how many completed the","B7. Of the initial 2007 cohort, how many completed the B7. Of the initial 2008 cohort, how many completed the program in four years or less (by August 31, 2011): program in four years or less (by August 31, 2012): 1,177 1,150 B7, B8, and B9): 1,284 B7, B8, and B9): 1,266"
2014-2015,B,B8,". Of the initial 2007 cohort, how many completed the           B8. Of the initial 2008 cohort, how many completed the","B8. Of the initial 2007 cohort, how many completed the B8. Of the initial 2008 cohort, how many completed the program in more than four years but in five years or less program in more than four years but in five years or less (after August 31, 2011 and by August 31, 2012): 86 (after August 31, 2012 "
2014-2015,B,B9,". Of the initial 2007 cohort, how many completed the           B9. Of the initial 2008 cohort, how many completed the","B9. Of the initial 2007 cohort, how many completed the B9. Of the initial 2008 cohort, how many completed the program in more than five years but in six years or less program in more than five years but in six years or less (after August 31, 2012 and by August 31, 2013): (after August 31, 2013 and b"
2014-2015,B,B10,. Total graduating within six years (sum of questions         B10. Total graduating within six years (sum of questions,"B10. Total graduating within six years (sum of questions B10. Total graduating within six years (sum of questions B10 divided by question B6): 98% B10 divided by question B6): 96% -4- Updated May 28, 2015 Yale University Common Data Set 2014-15 Report for the cohort of all full-time, first-time bach"
2014-2015,B,B11,. Six-year graduation rate for 2007 cohort (question          B11. Six-year graduation rate for 2008 cohort (question,B11. Six-year graduation rate for 2007 cohort (question B11. Six-year graduation rate for 2008 cohort (question
2014-2015,B,B22,. For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your,"B22. For the cohort of all full-time bachelor’s (or equivalent) degree-seeking undergraduate students who entered your institution as freshmen in Fall 2013 (or the preceding summer term), what percentage was enrolled at your institution as of the date your institution calculates its official enrollm"
2014-2015,C,C1,". First-time, first-year (freshman) students: Provide the number of degree-seeking, first-time, first-year students who","C1. First-time, first-year (freshman) students: Provide the number of degree-seeking, first-time, first-year students who applied, were admitted, and enrolled (full- or part-time) in Fall 2014. Include early decision, early action, and students who began studies during summer in this cohort. Applica"
2014-2015,C,C2,. Freshman wait-listed students (students who met admission requirements but whose final admission was,"C2. Freshman wait-listed students (students who met admission requirements but whose final admission was contingent on space availability) Do you have a policy of placing students on a waiting list? Yes No If yes, please answer the questions below for fall 2014 admissions: Number of qualified applic"
2014-2015,C,C3,. High school completion requirement,C3. High school completion requirement Check the appropriate box to identify your high school completion requirement for degree-seeking entering students: High school diploma is required and GED is accepted High school diploma is required and GED is not accepted High school diploma or equivalent is 
2014-2015,C,C4,. Does your institution require or recommend a general college-preparatory program for degree-seeking students?,"C4. Does your institution require or recommend a general college-preparatory program for degree-seeking students? Require Recommend Neither require nor recommend -6- Updated May 28, 2015 Yale University Common Data Set 2014-15"
2014-2015,C,C5,. Distribution of high school units required and/or recommended. Specify the distribution of academic high school,C5. Distribution of high school units required and/or recommended. Specify the distribution of academic high school course units required and/or recommended of all or most degree-seeking students using Carnegie units (one unit equals one year of study or its equivalent). If you use a different syste
2014-2015,C,C6,". Do you have an open admission policy, under which virtually all secondary school graduates or students with GED","C6. Do you have an open admission policy, under which virtually all secondary school graduates or students with GED equivalency diplomas are admitted without regard to academic record, test scores, or other qualifications? If so, check which applies: No Open admission policy as described above for a"
2014-2015,C,C7,". Relative importance of each of the following academic and nonacademic factors in your first-time, first-year,","C7. Relative importance of each of the following academic and nonacademic factors in your first-time, first-year, degree-seeking (freshman) admission decisions. Very Important Important Considered Not Considered Academic Rigor of secondary school record Class rank Academic GPA Standardized test scor"
2014-2015,C,C8,. Entrance exams,"C8. Entrance exams A. Does your institution make use of SAT, ACT, or SAT Subject Test scores in admission decisions for first-time, first-year, degree-seeking applicants? Yes No If yes, place check marks in the appropriate boxes below to reflect your institution’s policies for use in admission for F"
2014-2015,C,C9,". Percent and number of first-time, first-year (freshman) students enrolled in fall 2014 who submitted national","C9. Percent and number of first-time, first-year (freshman) students enrolled in fall 2014 who submitted national standardized (SAT/ACT) test scores. Include information for ALL enrolled, degree-seeking, first-time, first-year (freshman) students who submitted test scores. Do not include partial tes"
2014-2015,C,C10,". Percent of all degree-seeking, first-time, first-year (freshman) students who had high school class rank within","C10. Percent of all degree-seeking, first-time, first-year (freshman) students who had high school class rank within each of the following ranges (report information for those students from whom you collected high school rank information). Percent in top tenth of high school graduating class 96% Per"
2014-2015,C,C11,". Percentage of all enrolled, degree-seeking, first-time, first-year (freshman) students who had high school grade-","C11. Percentage of all enrolled, degree-seeking, first-time, first-year (freshman) students who had high school grade- point averages within each of the following ranges (using 4.0 scale). Report information only for those students from whom you collected high school GPA. Percent who had GPA of 3.75"
2014-2015,C,C12,". Average high school GPA of all degree-seeking, first-time, first-year (freshman) students who submitted GPA:","C12. Average high school GPA of all degree-seeking, first-time, first-year (freshman) students who submitted GPA: Percent of total first-time, first-year (freshman) students who submitted high school GPA: % Admission Policies"
2014-2015,C,C13,. Application fee,"C13. Application fee Does your institution have an application fee? Yes No Amount of application fee: $80.00 Can it be waived for applicants with financial need? Yes No If you have an application fee and an on-line application option, please indicate policy for students who apply on-line: Same fee: "
2014-2015,C,C14,. Application closing date,C14. Application closing date Does your institution have an application closing date? Yes No Application closing date (fall): 01/01 Priority date:
2014-2015,C,C15,". Are first-time, first-year students accepted for terms other than the fall?        Yes    No","C15. Are first-time, first-year students accepted for terms other than the fall? Yes No"
2014-2015,C,C16,. Notification to applicants of admission decision sent (fill in one only),C16. Notification to applicants of admission decision sent (fill in one only) On a rolling basis beginning (date): By (date): 04/01 Other:
2014-2015,C,C17,. Reply policy for admitted applicants (fill in one only),"C17. Reply policy for admitted applicants (fill in one only) Must reply by (date): 05/01 No set date: Must reply by May 1 or within weeks if notified thereafter Other: Deadline for housing deposit (MMDD): Not applicable Amount of housing deposit: $0 Refundable if student does not enroll? Yes, in ful"
2014-2015,C,C18,. Deferred admission: Does your institution allow students to postpone enrollment after admission?,"C18. Deferred admission: Does your institution allow students to postpone enrollment after admission? Yes No If yes, maximum period of postponement: One (1) Year"
2014-2015,C,C19,". Early admission of high school students: Does your institution allow high school students to enroll as full-time, first-","C19. Early admission of high school students: Does your institution allow high school students to enroll as full-time, first- time, first-year (freshman) students one year or more before high school graduation? Yes No"
2014-2015,C,C20,. Common Application: Question removed from CDS.,C20. Common Application: Question removed from CDS. Early Decision and Early Action Plans
2014-2015,C,C21,. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and,"C21. Early decision: Does your institution offer an early decision plan (an admission plan that permits students to apply and be notified of an admission decision well in advance of the regular notification date and that asks students to commit to attending if accepted) for first-time, first-year (f"
2014-2015,C,C22,. Single Choice-Early action: Do you have a nonbinding early action plan whereby students are notified of an,"C22. Single Choice-Early action: Do you have a nonbinding early action plan whereby students are notified of an admission decision well in advance of the regular notification date but do not have to commit to attending your college? Yes No If “yes,” please complete the following: Single Choice-Early"
2014-2015,D,D1,. Does your institution enroll transfer students?    Yes       No,"D1. Does your institution enroll transfer students? Yes No (If no, please skip to Section E) If yes, may transfer students earn advanced standing credit by transferring credits earned from course work completed at other colleges/universities? Yes No"
2014-2015,D,D2,". Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in fall","D2. Provide the number of students who applied, were admitted, and enrolled as degree-seeking transfer students in fall 2014. Applicants Admitted Applicants Enrolled Applicants Men 611 25 20 Women 480 11 9 Total 1091 36 29 Application for Admission"
2014-2015,D,D3,. Indicate terms for which transfers may enroll:,D3. Indicate terms for which transfers may enroll: Fall Winter Spring Summer
2014-2015,D,D4,. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering freshman?,"D4. Must a transfer applicant have a minimum number of credits completed or else must apply as an entering freshman? Yes No If yes, what is the minimum number of credits and the unit of measure? Nine (9) Yale term course credits"
2014-2015,D,D5,. Indicate all items required of transfer students to apply for admission:,D5. Indicate all items required of transfer students to apply for admission: Required Recommended Recommended Required of Not required of All of All of Some Some High school transcript X College transcript(s) X Essay or personal statement X Interview X Standardized test scores X Statement of good st
2014-2015,D,D6,". If a minimum high school grade point average is required of transfer applicants, specify","D6. If a minimum high school grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2014-2015,D,D7,". If a minimum college grade point average is required of transfer applicants, specify","D7. If a minimum college grade point average is required of transfer applicants, specify (on a 4.0 scale):"
2014-2015,D,D8,. List any other application requirements specific to transfer applicants: None,"D8. List any other application requirements specific to transfer applicants: None - 13 - Updated May 28, 2015 Yale University Common Data Set 2014-15"
2014-2015,D,D9,". List application priority, closing, notification, and candidate reply dates for transfer students. If applications are","D9. List application priority, closing, notification, and candidate reply dates for transfer students. If applications are reviewed on a continuous or rolling basis, place a check mark in the “Rolling admission” column. Priority Date Closing Date Notification Date Reply Date Rolling Admission Fall 0"
2014-2015,D,D10,". Does an open admission policy, if reported, apply to transfer students?          Yes        No","D10. Does an open admission policy, if reported, apply to transfer students? Yes No"
2014-2015,D,D11,". Describe additional requirements for transfer admission, if applicable: Recommendation of college dean and two","D11. Describe additional requirements for transfer admission, if applicable: Recommendation of college dean and two faculty members required. Primary emphasis placed on applicant’s college record, reasons for transfer, and recommendations from college faculty and administrators. Consideration also g"
2014-2015,D,D12,. Report the lowest grade earned for any course that may be transferred for credit:       C,D12. Report the lowest grade earned for any course that may be transferred for credit: C
2014-2015,D,D13,. Maximum number of credits or courses that may be transferred from a two-year institution:,D13. Maximum number of credits or courses that may be transferred from a two-year institution: Number 18 Unit type Yale term course (one course = 4 semester hours)
2014-2015,D,D14,. Maximum number of credits or courses that may be transferred from a four-year institution:,D14. Maximum number of credits or courses that may be transferred from a four-year institution: Number 18 Unit type Yale term course (one course = 4 semester hours)
2014-2015,D,D15,. Minimum number of credits that transfers must complete at your institution to earn an associate degree:,D15. Minimum number of credits that transfers must complete at your institution to earn an associate degree:
2014-2015,D,D16,. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 18 Yale term,D16. Minimum number of credits that transfers must complete at your institution to earn a bachelor’s degree: 18 Yale term courses
2014-2015,D,D17,. Describe other transfer credit policies: Same as for freshmen – see Academic Regulations -Transfer Students in the,"D17. Describe other transfer credit policies: Same as for freshmen – see Academic Regulations -Transfer Students in the Yale College Programs of Study. - 14 - Updated May 28, 2015 Yale University Common Data Set 2014-15"
2014-2015,E,E1,. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions.,E1. Special study options: Identify those programs available at your institution. Refer to the glossary for definitions. Accelerated program Honors program Cooperative education program Independent study Cross-registration Internships Distance learning Liberal arts/career combination Double major St
2014-2015,E,E2,. Has been removed from the CDS.,E2. Has been removed from the CDS.
2014-2015,E,E3,. Areas in which all or most students are required to complete some course work prior to graduation:,E3. Areas in which all or most students are required to complete some course work prior to graduation: Arts/fine arts Humanities Computer literacy Mathematics English (including composition) Philosophy Foreign languages Sciences (biological or physical) History Social science Other (describe): Quant
2014-2015,F,F1,". Percentages of first-time, first-year (freshman) degree seeking students and all degree-seeking undergraduates","F1. Percentages of first-time, first-year (freshman) degree seeking students and all degree-seeking undergraduates enrolled in Fall 2014 that fit the following categories: First-time, first-year Undergraduates (freshman) students Percent who are from out of state (exclude international/nonresident a"
2014-2015,F,F2,. Activities offered Identify those programs available at your institution.,F2. Activities offered Identify those programs available at your institution. Literary magazine Radio station Choral groups Marching band Student government Concert band Model UN Student newspaper Dance Music ensembles Student-run film society Drama/theater Musical theater Symphony orchestra Jazz ba
2014-2015,F,F3,. ROTC (program offered in cooperation with Reserve Officers' Training Corps),F3. ROTC (program offered in cooperation with Reserve Officers' Training Corps) Army ROTC is offered: On campus At cooperating institution (name): University of New Haven Naval ROTC is offered: On campus At cooperating institution (name): __________________________________________________ Air Force 
2014-2015,F,F4,". Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your","F4. Housing: Check all types of college-owned, -operated, or -affiliated housing available for undergraduates at your institution. Coed dorms Special housing for disabled students Men’s dorms Special housing for international students Women’s dorms Fraternity/sorority housing Apartments for married "
2014-2015,G,G0,. Please provide the URL of your institution’s net price calculator:,G0. Please provide the URL of your institution’s net price calculator: http://www.yale.edu/sfas/finaid/calculator/index.html Provide 2015-2016 academic year costs of attendance for the following categories that are applicable to your institution. Check here if your institution's 2015-2016 academic y
2014-2015,G,G1,". Undergraduate full-time tuition, required fees, room and board","G1. Undergraduate full-time tuition, required fees, room and board List the typical tuition, required fees, and room and board for a full-time undergraduate student for the FULL 2015-2016 academic year (30 semester hours or 45 quarter hours for institutions that derive annual tuition by multiplying "
2014-2015,G,G2,. Number of credits per term a student can take for the stated full-time tuition                3 minimum      8 maximum,G2. Number of credits per term a student can take for the stated full-time tuition 3 minimum 8 maximum
2014-2015,G,G3,". Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)?                    Yes         No","G3. Do tuition and fees vary by year of study (e.g., sophomore, junior, senior)? Yes No"
2014-2015,G,G4,. Do tuition and fees vary by undergraduate instructional program?                                Yes         No,"G4. Do tuition and fees vary by undergraduate instructional program? Yes No If yes, what percentage of full-time undergraduates pay more than the tuition and fees reported in G1? - 17 - Updated May 28, 2015 Yale University Common Data Set 2014-15"
2014-2015,G,G5,. Provide the estimated expenses for a typical full-time undergraduate student:,"G5. Provide the estimated expenses for a typical full-time undergraduate student: Residents Commuters Commuters (living at home) (not living at home) Books & Personal Expenses: $3,525 Room only: Board only: Transportation: $720 Other expenses:"
2014-2015,G,G6,. Undergraduate per-credit-hour charges (tuition only):,"G6. Undergraduate per-credit-hour charges (tuition only): PRIVATE INSTITUTIONS: PUBLIC INSTITUTIONS In-district: In-state (out-of-district): Out-of-state: NONRESIDENT ALIENS: - 18 - Updated May 28, 2015 Yale University Common Data Set 2014-15 Aid Awarded to Enrolled Undergraduates H1. Enter total do"
